event_year,flattened_locations,category,count
2016,RI,Infrastructure,46574
2016,IM,Infrastructure,228
2015,LO,Infrastructure,13690
2017,CB,Infrastructure,7741
2019,LY,Infrastructure,8953
2016,TP,Infrastructure,245
2019,JM,Infrastructure,3241
2018,HO,Infrastructure,9770
2017,AA,Infrastructure,725
2018,FQ,Infrastructure,5
2018,TU,Infrastructure,252052
2015,AR,Infrastructure,40082
2019,GJ,Infrastructure,1444
2015,GH,Infrastructure,10181
2016,IV,Infrastructure,5059
2019,MC,Infrastructure,7819
2015,TZ,Infrastructure,6214
2015,WE,Infrastructure,8932
2016,LI,Infrastructure,3411
2015,BF,Infrastructure,4286
2019,RN,Infrastructure,102
2015,KQ,Infrastructure,2
2016,FR,Infrastructure,388611
2015,HU,Infrastructure,77161
2018,PE,Infrastructure,19382
2016,AJ,Infrastructure,22819
2016,FJ,Infrastructure,2672
2019,ER,Infrastructure,1212
2018,BH,Infrastructure,1906
2015,TK,Infrastructure,2028
2018,BM,Infrastructure,5009
2015,FO,Infrastructure,372
2018,CA,Infrastructure,164952
2017,GM,Infrastructure,487262
2016,MX,Infrastructure,131083
2015,BR,Infrastructure,132468
2016,TZ,Infrastructure,8278
2016,BO,Infrastructure,35633
2019,JE,Infrastructure,5758
2017,HO,Infrastructure,7688
2016,MP,Infrastructure,14254
2019,WZ,Infrastructure,212
2015,BC,Infrastructure,1738
2019,SC,Infrastructure,58
2015,LQ,Infrastructure,8
2017,SY,Infrastructure,127855
2015,AE,Infrastructure,32472
2019,CI,Infrastructure,11467
2016,OS,Infrastructure,40363
2015,IC,Infrastructure,10525
2016,SA,Infrastructure,89400
2019,TW,Infrastructure,42687
2019,KV,Infrastructure,3082
2017,KR,Infrastructure,310
2015,CQ,Infrastructure,54
2018,CW,Infrastructure,118
2016,SC,Infrastructure,44
2018,DQ,Infrastructure,1
2018,LQ,Infrastructure,3
2017,PM,Infrastructure,12723
2017,RS,Infrastructure,276857
2016,BA,Infrastructure,11572
2018,LG,Infrastructure,18470
2016,PO,Infrastructure,43357
2016,ML,Infrastructure,23634
2017,TK,Infrastructure,3148
2017,UZ,Infrastructure,13404
2016,MT,Infrastructure,9176
2019,MN,Infrastructure,1993
2018,CB,Infrastructure,7168
2016,NR,Infrastructure,668
2016,VC,Infrastructure,1134
2015,RW,Infrastructure,2836
2019,PA,Infrastructure,3220
2017,CH,Infrastructure,432957
2016,CA,Infrastructure,173136
2015,QA,Infrastructure,18318
2016,NP,Infrastructure,13274
2017,NC,Infrastructure,629
2019,FJ,Infrastructure,1284
2018,GJ,Infrastructure,1799
2016,FQ,Infrastructure,1
2017,FQ,Infrastructure,1
2018,EN,Infrastructure,18200
2016,BR,Infrastructure,167973
2018,GG,Infrastructure,4288
2015,CI,Infrastructure,21188
2015,ER,Infrastructure,9445
2018,VQ,Infrastructure,911
2015,LG,Infrastructure,16569
2015,KV,Infrastructure,5525
2016,TK,Infrastructure,5920
2019,GH,Infrastructure,6442
2018,EC,Infrastructure,10122
2015,AJ,Infrastructure,8387
2016,NC,Infrastructure,460
2017,BF,Infrastructure,7922
2017,RN,Infrastructure,1269
2018,AV,Infrastructure,324
2016,CJ,Infrastructure,803
2017,PG,Infrastructure,303
2015,SX,Infrastructure,2
2017,DQ,Infrastructure,1
2016,EN,Infrastructure,17732
2018,AR,Infrastructure,35292
2019,HO,Infrastructure,4784
2016,AQ,Infrastructure,1678
2017,TO,Infrastructure,3272
2017,UY,Infrastructure,10599
2017,AV,Infrastructure,3018
2019,MV,Infrastructure,1250
2018,GA,Infrastructure,2984
2018,SH,Infrastructure,146
2017,WI,Infrastructure,525
2017,CW,Infrastructure,204
2017,WZ,Infrastructure,396
2018,NE,Infrastructure,36
2016,WQ,Infrastructure,9
2015,US,Infrastructure,1066074
2015,TU,Infrastructure,295931
2019,KS,Infrastructure,38563
2018,AU,Infrastructure,70543
2018,RO,Infrastructure,85049
2017,GZ,Infrastructure,5099
2017,NG,Infrastructure,6822
2017,TV,Infrastructure,83
2015,AA,Infrastructure,711
2019,IT,Infrastructure,141370
2017,SF,Infrastructure,29178
2016,YI,Infrastructure,1459
2017,PO,Infrastructure,42529
2019,HK,Infrastructure,42390
2018,NU,Infrastructure,7077
2019,RB,Infrastructure,22279
2017,KE,Infrastructure,16698
2017,VQ,Infrastructure,3545
2015,SF,Infrastructure,26279
2015,SV,Infrastructure,443
2018,MV,Infrastructure,2501
2018,DR,Infrastructure,2680
2017,SH,Infrastructure,231
2018,WZ,Infrastructure,373
2018,FO,Infrastructure,199
2015,JM,Infrastructure,3840
2018,LH,Infrastructure,24688
2015,HO,Infrastructure,5500
2019,GG,Infrastructure,2483
2018,MB,Infrastructure,1369
2019,NR,Infrastructure,774
2016,MA,Infrastructure,4604
2015,FS,Infrastructure,21
2015,IT,Infrastructure,212418
2017,ID,Infrastructure,92500
2017,BD,Infrastructure,2250
2018,JM,Infrastructure,5648
2017,ER,Infrastructure,2462
2018,IC,Infrastructure,11864
2018,HA,Infrastructure,4511
2016,MH,Infrastructure,216
2018,GK,Infrastructure,437
2018,NT,Infrastructure,21
2019,IO,Infrastructure,4
2015,IZ,Infrastructure,68023
2017,EI,Infrastructure,51820
2018,IN,Infrastructure,152752
2016,EZ,Infrastructure,80000
2019,MP,Infrastructure,4624
2019,RE,Infrastructure,4301
2017,CE,Infrastructure,9964
2018,ML,Infrastructure,24367
2019,NT,Infrastructure,14
2017,NP,Infrastructure,10234
2019,GI,Infrastructure,5317
2015,MG,Infrastructure,5886
2015,VC,Infrastructure,976
2019,SL,Infrastructure,542
2015,WI,Infrastructure,238
2019,GQ,Infrastructure,701
2015,LT,Infrastructure,280
2018,US,Infrastructure,1111284
2017,RI,Infrastructure,55794
2017,HU,Infrastructure,63194
2015,EZ,Infrastructure,48164
2019,ET,Infrastructure,14858
2015,GQ,Infrastructure,1412
2018,MP,Infrastructure,8679
2016,AV,Infrastructure,124
2016,CT,Infrastructure,1650
2019,LT,Infrastructure,282
2019,AA,Infrastructure,522
2018,CQ,Infrastructure,362
2019,SM,Infrastructure,189
2018,NS,Infrastructure,758
2019,CQ,Infrastructure,32
2018,CH,Infrastructure,390875
2019,ML,Infrastructure,15291
2017,LE,Infrastructure,23787
2017,HA,Infrastructure,8640
2016,MG,Infrastructure,8089
2018,EK,Infrastructure,869
2016,BC,Infrastructure,2103
2015,AC,Infrastructure,444
2016,FK,Infrastructure,47
2016,NF,Infrastructure,81
2019,FG,Infrastructure,154
2016,IS,Infrastructure,110304
2016,GR,Infrastructure,200957
2019,TH,Infrastructure,29450
2016,SI,Infrastructure,27227
2015,KU,Infrastructure,11433
2019,MY,Infrastructure,13521
2016,GH,Infrastructure,13763
2019,HA,Infrastructure,2688
2019,TX,Infrastructure,1481
2019,GP,Infrastructure,1253
2017,GY,Infrastructure,2254
2017,IO,Infrastructure,6
2017,CN,Infrastructure,551
2017,IM,Infrastructure,89
2015,PC,Infrastructure,55
2017,SB,Infrastructure,19
2015,IP,Infrastructure,2
2018,SZ,Infrastructure,95551
2017,SP,Infrastructure,208828
2018,IT,Infrastructure,261534
2018,TW,Infrastructure,65204
2015,MN,Infrastructure,2782
2017,MO,Infrastructure,32747
2017,OD,Infrastructure,2976
2017,SA,Infrastructure,85864
2019,PO,Infrastructure,17023
2016,CD,Infrastructure,8816
2015,CA,Infrastructure,124760
2019,BO,Infrastructure,9469
2016,BG,Infrastructure,26934
2019,NZ,Infrastructure,23071
2018,AL,Infrastructure,30815
2016,RE,Infrastructure,8122
2019,BL,Infrastructure,5049
2015,GZ,Infrastructure,3249
2015,KR,Infrastructure,417
2018,RN,Infrastructure,197
2017,WQ,Infrastructure,38
2019,PL,Infrastructure,27095
2017,OS,Infrastructure,28205
2018,BB,Infrastructure,1402
2018,GM,Infrastructure,372341
2016,TH,Infrastructure,71617
2016,MK,Infrastructure,100443
2017,AL,Infrastructure,41711
2018,PL,Infrastructure,52267
2015,DA,Infrastructure,49763
2019,LG,Infrastructure,11728
2018,CT,Infrastructure,1173
2015,MR,Infrastructure,5242
2016,OC,Infrastructure,2033
2016,WI,Infrastructure,713
2019,FO,Infrastructure,110
2016,MI,Infrastructure,2929
2015,SP,Infrastructure,173351
2016,IC,Infrastructure,19247
2015,GT,Infrastructure,6980
2018,PM,Infrastructure,13015
2018,WE,Infrastructure,23350
2015,SA,Infrastructure,56808
2019,EZ,Infrastructure,26207
2019,UZ,Infrastructure,2414
2015,JE,Infrastructure,9077
2018,MJ,Infrastructure,6494
2015,KN,Infrastructure,7114
2017,RE,Infrastructure,7488
2015,CW,Infrastructure,213
2015,WQ,Infrastructure,11
2019,MX,Infrastructure,58635
2015,GR,Infrastructure,116486
2017,IS,Infrastructure,119128
2017,CM,Infrastructure,5818
2016,JO,Infrastructure,28620
2017,CV,Infrastructure,808
2017,LI,Infrastructure,2980
2018,OC,Infrastructure,1120
2019,VT,Infrastructure,329
2016,PG,Infrastructure,601
2017,BV,Infrastructure,2
2019,BQ,Infrastructure,3
2019,SP,Infrastructure,87984
2017,MR,Infrastructure,5126
2018,HR,Infrastructure,37310
2018,EI,Infrastructure,57205
2016,LE,Infrastructure,28049
2018,ER,Infrastructure,2734
2017,CI,Infrastructure,26018
2019,BA,Infrastructure,5205
2019,NG,Infrastructure,12122
2019,MB,Infrastructure,536
2017,JM,Infrastructure,10511
2016,VI,Infrastructure,583
2015,CT,Infrastructure,1898
2017,OC,Infrastructure,1529
2018,PF,Infrastructure,82
2015,KS,Infrastructure,50759
2017,KN,Infrastructure,40832
2017,TW,Infrastructure,67838
2016,AF,Infrastructure,54017
2018,GH,Infrastructure,11917
2016,MJ,Infrastructure,8322
2018,AE,Infrastructure,25896
2019,YI,Infrastructure,527
2017,DJ,Infrastructure,6122
2016,GJ,Infrastructure,1740
2015,BK,Infrastructure,9645
2018,DJ,Infrastructure,5442
2015,YI,Infrastructure,880
2015,PP,Infrastructure,1692
2019,WA,Infrastructure,1165
2019,VC,Infrastructure,414
2017,NT,Infrastructure,34
2017,US,Infrastructure,1348152
2018,MY,Infrastructure,22325
2016,EK,Infrastructure,1375
2015,NZ,Infrastructure,27226
2017,KZ,Infrastructure,17274
2018,TZ,Infrastructure,4907
2019,PP,Infrastructure,1149
2015,GV,Infrastructure,6095
2015,TO,Infrastructure,2805
2015,CB,Infrastructure,6834
2018,IM,Infrastructure,200
2015,TP,Infrastructure,138
2018,FG,Infrastructure,155
2017,SC,Infrastructure,62
2016,LQ,Infrastructure,14
2017,IR,Infrastructure,76048
2017,GP,Infrastructure,6051
2019,BF,Infrastructure,7645
2016,UG,Infrastructure,9120
2018,KV,Infrastructure,11591
2018,KG,Infrastructure,7060
2016,AN,Infrastructure,1277
2019,SG,Infrastructure,2913
2019,YM,Infrastructure,10081
2017,ST,Infrastructure,435
2016,CW,Infrastructure,174
2019,AV,Infrastructure,72
2015,DQ,Infrastructure,5
2015,RS,Infrastructure,190424
2015,NP,Infrastructure,18838
2019,MU,Infrastructure,6942
2018,OS,Infrastructure,25490
2019,BX,Infrastructure,5758
2016,WE,Infrastructure,13567
2017,GL,Infrastructure,2743
2017,PU,Infrastructure,789
2017,SM,Infrastructure,368
2015,GK,Infrastructure,216
2019,WI,Infrastructure,87
2019,TL,Infrastructure,24
2017,EN,Infrastructure,19401
2019,IS,Infrastructure,36041
2016,HK,Infrastructure,43019
2017,SI,Infrastructure,25115
2015,CO,Infrastructure,30507
2017,AN,Infrastructure,1170
2016,LS,Infrastructure,1544
2019,GL,Infrastructure,1616
2015,BM,Infrastructure,8216
2019,EN,Infrastructure,7704
2018,RB,Infrastructure,45365
2017,ES,Infrastructure,6910
2015,TX,Infrastructure,3074
2019,UG,Infrastructure,3585
2016,VQ,Infrastructure,514
2016,TV,Infrastructure,90
2016,FG,Infrastructure,148
2019,UK,Infrastructure,259410
2016,BE,Infrastructure,147260
2018,RP,Infrastructure,24465
2016,LO,Infrastructure,17164
2019,DA,Infrastructure,27718
2018,BK,Infrastructure,13168
2017,HR,Infrastructure,37878
2015,BU,Infrastructure,29628
2017,CT,Infrastructure,1463
2018,IV,Infrastructure,4187
2015,SO,Infrastructure,9470
2015,CM,Infrastructure,5432
2017,VI,Infrastructure,2901
2016,TL,Infrastructure,35
2015,JU,Infrastructure,1
2017,UP,Infrastructure,96974
2018,EG,Infrastructure,86501
2018,IS,Infrastructure,74597
2015,PM,Infrastructure,11022
2016,GB,Infrastructure,3895
2017,LG,Infrastructure,25984
2016,KZ,Infrastructure,15336
2015,GP,Infrastructure,2445
2019,KN,Infrastructure,9813
2018,TK,Infrastructure,1624
2017,CG,Infrastructure,2074
2017,GK,Infrastructure,295
2016,AC,Infrastructure,393
2019,GB,Infrastructure,859
2019,CW,Infrastructure,74
2016,PE,Infrastructure,26799
2018,YM,Infrastructure,12346
2019,CM,Infrastructure,2187
2015,BN,Infrastructure,3015
2016,RM,Infrastructure,1108
2019,CS,Infrastructure,1615
2017,TL,Infrastructure,110
2018,SM,Infrastructure,311
2016,NT,Infrastructure,31
2016,BV,Infrastructure,1
2016,UY,Infrastructure,12334
2017,KU,Infrastructure,18890
2015,UZ,Infrastructure,3114
2016,ZA,Infrastructure,8256
2019,RQ,Infrastructure,4756
2016,PS,Infrastructure,791
2016,TT,Infrastructure,818
2018,KU,Infrastructure,8797
2015,NL,Infrastructure,86449
2017,SO,Infrastructure,14247
2015,LS,Infrastructure,1260
2015,PL,Infrastructure,44145
2017,MG,Infrastructure,6834
2017,GV,Infrastructure,8198
2018,ET,Infrastructure,8091
2017,MA,Infrastructure,3600
2015,MD,Infrastructure,5763
2018,TX,Infrastructure,2456
2015,MV,Infrastructure,1703
2019,CV,Infrastructure,275
2015,MF,Infrastructure,212
2017,TP,Infrastructure,186
2015,NI,Infrastructure,31477
2018,OD,Infrastructure,2280
2016,EG,Infrastructure,158866
2016,CY,Infrastructure,33182
2017,AF,Infrastructure,44297
2016,LY,Infrastructure,34035
2017,NH,Infrastructure,591
2017,RM,Infrastructure,994
2017,CU,Infrastructure,22101
2018,SW,Infrastructure,92961
2015,SN,Infrastructure,43504
2019,AY,Infrastructure,1328
2018,AA,Infrastructure,804
2017,PA,Infrastructure,7080
2018,FJ,Infrastructure,4507
2017,TI,Infrastructure,2774
2018,TD,Infrastructure,2832
2018,WF,Infrastructure,1
2016,MD,Infrastructure,13061
2015,PO,Infrastructure,30934
2018,GZ,Infrastructure,5013
2015,PS,Infrastructure,768
2015,BL,Infrastructure,9759
2018,MA,Infrastructure,2253
2015,CY,Infrastructure,14513
2015,RQ,Infrastructure,3446
2017,WA,Infrastructure,2175
2019,MA,Infrastructure,1384
2018,GY,Infrastructure,2188
2015,NE,Infrastructure,82
2019,AN,Infrastructure,1366
2016,PC,Infrastructure,131
2016,FI,Infrastructure,51799
2015,AS,Infrastructure,175371
2016,SN,Infrastructure,47051
2017,GH,Infrastructure,13857
2018,GT,Infrastructure,11990
2015,BO,Infrastructure,19016
2017,NS,Infrastructure,974
2018,ZI,Infrastructure,8599
2017,MH,Infrastructure,1143
2019,IC,Infrastructure,4956
2017,EC,Infrastructure,11206
2016,NE,Infrastructure,54
2019,FP,Infrastructure,154
2018,NF,Infrastructure,22
2017,JN,Infrastructure,2
2018,BQ,Infrastructure,1
2016,CO,Infrastructure,43047
2017,CO,Infrastructure,35840
2016,TW,Infrastructure,82395
2018,LE,Infrastructure,19223
2015,MT,Infrastructure,8303
2017,KV,Infrastructure,16430
2018,LT,Infrastructure,335
2018,MN,Infrastructure,2507
2019,BC,Infrastructure,856
2017,BP,Infrastructure,216
2015,PF,Infrastructure,74
2018,WQ,Infrastructure,5
2017,BR,Infrastructure,135987
2018,SP,Infrastructure,181263
2018,RE,Infrastructure,6273
2018,SF,Infrastructure,27505
2018,KZ,Infrastructure,12179
2016,MB,Infrastructure,1770
2018,KR,Infrastructure,929
2017,BX,Infrastructure,8531
2016,VT,Infrastructure,1954
2017,GB,Infrastructure,2445
2019,BN,Infrastructure,1267
2015,FG,Infrastructure,109
2018,FR,Infrastructure,273769
2018,SA,Infrastructure,48812
2017,TX,Infrastructure,5875
2018,IZ,Infrastructure,29856
2019,SU,Infrastructure,4971
2017,TN,Infrastructure,630
2019,ES,Infrastructure,3924
2017,TD,Infrastructure,2700
2018,SL,Infrastructure,1713
2016,FO,Infrastructure,373
2018,PS,Infrastructure,709
2015,LY,Infrastructure,29149
2019,BK,Infrastructure,6545
2016,UV,Infrastructure,13185
2019,GY,Infrastructure,822
2018,LA,Infrastructure,3235
2015,SE,Infrastructure,1479
2019,BH,Infrastructure,1193
2017,BH,Infrastructure,5127
2016,SE,Infrastructure,2078
2018,LS,Infrastructure,1206
2018,AQ,Infrastructure,563
2017,FK,Infrastructure,160
2016,LU,Infrastructure,20228
2017,MK,Infrastructure,71378
2019,TU,Infrastructure,154384
2019,SN,Infrastructure,23875
2015,WS,Infrastructure,615
2019,MF,Infrastructure,193
2016,SO,Infrastructure,13113
2018,BR,Infrastructure,109378
2016,NO,Infrastructure,70944
2017,PK,Infrastructure,48232
2017,NZ,Infrastructure,34563
2015,SY,Infrastructure,106792
2017,SN,Infrastructure,35685
2015,EN,Infrastructure,11678
2015,IS,Infrastructure,47150
2017,BT,Infrastructure,2072
2015,MK,Infrastructure,35639
2015,FJ,Infrastructure,1417
2019,AO,Infrastructure,1748
2019,GA,Infrastructure,1009
2016,FP,Infrastructure,349
2019,PG,Infrastructure,71
2017,IC,Infrastructure,21022
2016,IT,Infrastructure,302065
2017,SU,Infrastructure,13126
2017,AE,Infrastructure,47050
2018,EZ,Infrastructure,60109
2017,KG,Infrastructure,8381
2017,DR,Infrastructure,7599
2016,GL,Infrastructure,2018
2018,CF,Infrastructure,5798
2015,AN,Infrastructure,1256
2017,MD,Infrastructure,22737
2017,MT,Infrastructure,9199
2019,RI,Infrastructure,27790
2016,ER,Infrastructure,7536
2015,RE,Infrastructure,5484
2019,BG,Infrastructure,14419
2015,HA,Infrastructure,4963
2015,ST,Infrastructure,334
2017,AY,Infrastructure,3224
2018,MK,Infrastructure,65977
2016,AS,Infrastructure,231654
2016,DA,Infrastructure,63895
2018,CM,Infrastructure,5734
2016,LG,Infrastructure,24433
2016,MN,Infrastructure,3278
2015,BG,Infrastructure,18714
2018,SG,Infrastructure,8091
2016,BB,Infrastructure,1610
2019,KU,Infrastructure,5000
2016,BH,Infrastructure,3117
2015,GJ,Infrastructure,845
2019,SE,Infrastructure,520
2016,BD,Infrastructure,1774
2018,NH,Infrastructure,378
2015,BV,Infrastructure,10
2015,IR,Infrastructure,56661
2016,HU,Infrastructure,63584
2016,VE,Infrastructure,45398
2019,CD,Infrastructure,12704
2019,BM,Infrastructure,2823
2019,CU,Infrastructure,7058
2018,GB,Infrastructure,1809
2018,SC,Infrastructure,37
2019,SB,Infrastructure,19
2019,CF,Infrastructure,3662
2018,MD,Infrastructure,18881
2016,PL,Infrastructure,62099
2018,SY,Infrastructure,58650
2017,PE,Infrastructure,25654
2018,CS,Infrastructure,2817
2018,MU,Infrastructure,10238
2019,ZA,Infrastructure,5065
2019,CE,Infrastructure,7970
2017,RW,Infrastructure,3747
2019,MH,Infrastructure,172
2015,SI,Infrastructure,28476
2019,WE,Infrastructure,7122
2018,AO,Infrastructure,5387
2015,ET,Infrastructure,9008
2019,NU,Infrastructure,2347
2016,BN,Infrastructure,4678
2018,CN,Infrastructure,566
2017,NR,Infrastructure,636
2015,TE,Infrastructure,1
2019,MK,Infrastructure,21247
2016,JE,Infrastructure,11284
2016,SF,Infrastructure,35928
2017,RQ,Infrastructure,17693
2018,TI,Infrastructure,2814
2019,EG,Infrastructure,34013
2017,FO,Infrastructure,906
2018,RM,Infrastructure,798
2019,AL,Infrastructure,7586
2018,BD,Infrastructure,1733
2018,UZ,Infrastructure,4382
2019,BD,Infrastructure,839
2018,SB,Infrastructure,32
2018,JN,Infrastructure,9
2016,RO,Infrastructure,96706
2017,TH,Infrastructure,61706
2016,JA,Infrastructure,159929
2019,SW,Infrastructure,59200
2019,JA,Infrastructure,69398
2018,KN,Infrastructure,25260
2018,NP,Infrastructure,10920
2017,AG,Infrastructure,16255
2019,IV,Infrastructure,1806
2019,SY,Infrastructure,22194
2019,NP,Infrastructure,10530
2017,ZA,Infrastructure,6949
2018,SV,Infrastructure,549
2019,IM,Infrastructure,75
2016,CG,Infrastructure,3320
2015,EK,Infrastructure,494
2018,PU,Infrastructure,777
2017,NI,Infrastructure,44102
2018,AF,Infrastructure,25190
2017,LA,Infrastructure,3610
2019,MD,Infrastructure,5845
2017,YI,Infrastructure,1308
2017,VC,Infrastructure,989
2017,SV,Infrastructure,785
2018,CV,Infrastructure,502
2019,TN,Infrastructure,261
2016,CV,Infrastructure,1101
2016,SV,Infrastructure,343
2019,RS,Infrastructure,130400
2015,EI,Infrastructure,43087
2016,US,Infrastructure,1497493
2019,GT,Infrastructure,6471
2018,SI,Infrastructure,19081
2018,JO,Infrastructure,28372
2017,TS,Infrastructure,17701
2015,DJ,Infrastructure,11589
2017,TZ,Infrastructure,6850
2018,UY,Infrastructure,6244
2016,UZ,Infrastructure,8475
2018,GI,Infrastructure,1920
2016,GK,Infrastructure,312
2018,FP,Infrastructure,289
2019,FK,Infrastructure,21
2015,CR,Infrastructure,2
2017,DA,Infrastructure,68961
2016,GI,Infrastructure,2499
2017,AR,Infrastructure,46688
2016,GA,Infrastructure,9056
2016,KT,Infrastructure,186
2019,TZ,Infrastructure,2820
2016,SM,Infrastructure,437
2019,ST,Infrastructure,326
2015,VI,Infrastructure,151
2015,NF,Infrastructure,53
2017,VE,Infrastructure,46427
2015,MX,Infrastructure,82094
2016,MO,Infrastructure,43403
2015,EG,Infrastructure,113231
2017,AM,Infrastructure,18939
2016,GT,Infrastructure,10296
2017,MN,Infrastructure,4137
2017,AC,Infrastructure,3931
2015,BY,Infrastructure,2812
2015,NN,Infrastructure,3
2018,KQ,Infrastructure,2
2017,GR,Infrastructure,147689
2015,BH,Infrastructure,2249
2019,BR,Infrastructure,67053
2018,BN,Infrastructure,3003
2016,GQ,Infrastructure,1409
2016,GY,Infrastructure,2082
